element_id	order	op_type	argument	bundle	index	byte_addr	source_loc	txn_id	depends_on
la:4499	4499	read	b	gmem_b	88	352	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_136	
la:4500	4500	read	a	gmem_a	134	536	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_136	
la:4501	4501	read	b	gmem_b	104	416	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_136	
la:4502	4502	read	a	gmem_a	135	540	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_136	
la:4503	4503	read	b	gmem_b	120	480	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_136	
la:4504	4504	read	a	gmem_a	136	544	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_136	
la:4505	4505	read	b	gmem_b	136	544	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_136	
la:4506	4506	read	a	gmem_a	137	548	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_136	
la:4507	4507	read	b	gmem_b	152	608	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_136	
la:4508	4508	read	a	gmem_a	138	552	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_136	
la:4509	4509	read	b	gmem_b	168	672	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_136	
la:4510	4510	read	a	gmem_a	139	556	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_136	
la:4511	4511	read	b	gmem_b	184	736	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_136	
la:4512	4512	read	a	gmem_a	140	560	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_136	
la:4513	4513	read	b	gmem_b	200	800	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_136	
la:4514	4514	read	a	gmem_a	141	564	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_136	
la:4515	4515	read	b	gmem_b	216	864	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_136	
la:4516	4516	read	a	gmem_a	142	568	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_136	
la:4517	4517	read	b	gmem_b	232	928	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_136	
la:4518	4518	read	a	gmem_a	143	572	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_136	
la:4519	4519	read	b	gmem_b	248	992	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_136	
la:4520	4520	write	c	gmem_c	136	544	  store i32 %27, i32* %arrayidx31, align 4	txn_c_write_136	la:4518,la:4519
la:4521	4521	read	a	gmem_a	128	512	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_137	
la:4522	4522	read	b	gmem_b	9	36	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_137	
